gene	parent_id	expression_bin	sample_id	expression	target_UMEND_count	median_of_depth_bin	publication_id
IER2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.37955165337	12	12	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.51853513898	16	16	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.60199358125	4	4	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.4659744645	24	24	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.3165078191	1	0	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48735771531	48	48	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.43028527298	8	8	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.51096191928	20	20	S5
IER2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.52418907845	36	36	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.46956042171	44	44	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.50493813165	28	28	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.48510476108	32	32	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.51759065774	40	40	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.56711948795	12	12	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.59424994766	16	16	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.66106547981	4	4	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.45384677375	24	24	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.54442356219	1	0	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.51759065774	48	48	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.50589092973	8	8	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.53044535469	20	20	S5
RHOG	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.56529252058	36	36	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.52857131887	44	44	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.45614903465	28	28	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.52010790164	32	32	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.50842865253	40	40	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.61087719947	12	12	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.56376827845	16	16	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.54442356219	4	4	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.60347798825	24	24	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.27947129564	1	0	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48542682717	48	48	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.5376066915	8	8	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.47021145739	20	20	S5
TTC17	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.51475349844	36	36	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.58014548442	44	44	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.53075745746	28	28	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.49984588708	32	32	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.39540560457	40	40	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.41650199287	12	12	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.49984588708	16	16	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.02103547951	4	4	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.40599235968	24	24	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.78502736224	1	0	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50842865253	48	48	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.84624256511	8	8	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.59782909783	20	20	S5
SLAIN2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.4754091934	36	36	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48928602263	44	44	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.41278152534	28	28	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.48800077083	32	32	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.5216789516	40	40	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.32517051238	12	12	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.47118746039	16	16	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.45779126026	4	4	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.46662712004	24	24	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.18348651446	1	0	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.5125429551	48	48	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.52356195606	8	8	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.43028527298	20	20	S5
MPC2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.52262076104	36	36	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48671437303	44	44	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.52825874276	28	28	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.51064550409	32	32	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.43128865429	40	40	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.3600130422	12	12	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.5210507369	16	16	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.30231905095	4	4	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.57712666131	24	24	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.62146583446	1	0	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50143914516	48	48	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.53169336086	8	8	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.41751500289	20	20	S5
DAPK3	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.52418907845	36	36	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.54411440221	44	44	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.38474058729	28	28	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.54997714277	32	32	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.4110872268	40	40	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.45811948117	12	12	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.36211916673	16	16	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.63894266891	4	4	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.42256941086	24	24	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.00270252038	1	0	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50493813165	48	48	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.73416766115	8	8	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.41616416473	20	20	S5
SLC8A1-AS1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.46956042171	36	36	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.49857001254	44	44	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.50874555424	28	28	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.44426950241	32	32	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.5251292512	40	40	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.52857131887	12	12	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.60525726294	16	16	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.40973035386	4	4	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.55796142689	24	24	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.47735352663	1	0	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50557340028	48	48	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.45318830955	8	8	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.51032901949	20	20	S5
MED4	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.50525580093	36	36	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.55428186263	44	44	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.529196268	28	28	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.54751152364	32	32	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.49249415168	40	40	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.5397791917	12	12	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.48639259428	16	16	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.71369581484	4	4	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.45811948117	24	24	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.69794058262	1	0	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.51506901403	48	48	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.45811948117	8	8	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.4620523188	20	20	S5
AGFG2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.51191074867	36	36	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.46825746832	44	44	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.50525580093	28	28	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.42592920521	32	32	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.47832471149	40	40	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.4372943315	12	12	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.45647762935	16	16	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.41074812819	4	4	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.44393811501	24	24	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.64270157183	1	0	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.49952702422	48	48	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.35226417326	8	8	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.48026512205	20	20	S5
UBA3	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.4915324618	36	36	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.44658708531	44	44	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.48992821941	28	28	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.44592529858	32	32	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.43829285158	40	40	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.62234472272	12	12	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.35473423997	16	16	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.1815001517	4	4	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.43995551748	24	24	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.20554891117	1	0	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.49505552837	48	48	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.54473265593	8	8	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.33699741661	20	20	S5
SLC35B1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.47573343097	36	36	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.50239425611	44	44	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.48703608003	28	28	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.45450493756	32	32	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.51064550409	40	40	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.43962313756	12	12	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.50239425611	16	16	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.42894634477	4	4	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.48542682717	24	24	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.43128865429	1	0	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.496973581	48	48	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.43295940728	8	8	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.51001246545	20	20	S5
THRAP3	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.51475349844	36	36	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.4548339069	44	44	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.48188013962	28	28	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.49665408259	32	32	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.4640147245	40	40	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.45516280124	12	12	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.61676936629	16	16	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.60703434595	4	4	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.43962313756	24	24	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.60525726294	1	0	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48381577726	48	48	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.29719141657	8	8	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.45450493756	20	20	S5
SUCLA2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.53884852074	36	36	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48252564077	44	44	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.49313492231	28	28	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.47767732757	32	32	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.50937914891	40	40	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.491211756	12	12	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.55090066465	16	16	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.53915881111	4	4	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.42693561965	24	24	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.84874811461	1	0	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.51285895445	48	48	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.5169606599	8	8	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.55949181321	20	20	S5
C1QA	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.53200519379	36	36	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.49665408259	44	44	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.54689445989	28	28	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.48800077083	32	32	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.53605290024	40	40	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.47800105584	12	12	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.55336050334	16	16	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.57924050057	4	4	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.50366675458	24	24	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.49761236562	1	0	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50747752952	48	48	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.4640147245	8	8	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.58375975364	20	20	S5
PLIN2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.46760555008	36	36	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.55428186263	44	44	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.48381577726	28	28	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.57198012019	32	32	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.46825746832	40	40	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.54008928198	12	12	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.56742375771	16	16	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.53667461757	4	4	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.464668267	24	24	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.4053116826	1	0	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50303064564	48	48	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.51475349844	8	8	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.3746917521	20	20	S5
SAMD4B	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.56529252058	36	36	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48349335128	44	44	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.53480866123	28	28	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.53480866123	32	32	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.51853513898	40	40	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.48992821941	12	12	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.6261470636	16	16	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.42760617278	4	4	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.52669484554	24	24	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.89724042557	1	0	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.51633038683	48	48	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.40497122359	8	8	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.52700776064	20	20	S5
UBAC1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.48542682717	36	36	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.46499492727	44	44	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.59066189597	28	28	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.58285703484	32	32	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.64270157183	40	40	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.76048710181	12	12	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.53356334821	16	16	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.65391987312	4	4	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.60555359549	24	24	S5
