parent_sample	sample_id	gene
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	GFRA1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	GIMAP6
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	GLCE
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	GSN
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	HAAO
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	HIC1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	HMOX2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	IGF2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	IGHV1-3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ILK
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ITGA1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ITGA10
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ITIH5
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ITM2A
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ITPRIPL2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KANK2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KCNK2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KCNQ2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KCTD12
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KDELC2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KIAA1462
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KIAA1755
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	KLC1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LAMA2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LAMA4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LAMC1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LIMS1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LOXL2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LOXL3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LPAR1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LPL
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LRRN4CL
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	LZTS1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MAP4K4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MAPK3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MARS
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MEOX1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MEOX2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MGRN1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MIA
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MOK
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MORF4L1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MRPS6
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MSANTD3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	MXRA5
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NAA60
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NCK2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NFATC3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NFIC
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NID1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NPM1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NPR1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NPTX2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NTAN1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	NTRK1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	OAF
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	OGN
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	OLFML2A
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	OLFML2B
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	P3H1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PARP10
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PCDH18
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PDGFRB
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PHC2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PIP5K1C
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PLEC
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PLOD1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PLP1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PLXDC1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PPM1F
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PPP1CC
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PPP1R10
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PRDM8
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PRKACA
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PRKAR1A
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PRRX2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PRSS35
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PSMD5
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PTBP1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PTGER4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PTHLH
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PTPN9
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	PXYLP1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RAB3IL1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RAB7B
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RASA1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RBFOX2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RCSD1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RELN
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RGAG4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RGMB
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RGS4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RHOJ
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ROBO1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RP11-323N12.5
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RP4-583P15.10
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	RSPRY1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SAMD11
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SAMD4B
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SASH1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SCARF2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SCX
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SDC3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SEC14L1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SEMA3A
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SEPN1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SEPT9
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SERPINH1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SF3B3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SH2B3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SKI
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SLAIN2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SLC12A4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SLC20A1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SLC27A3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SLIT2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SLIT3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SMAD3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SMN2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SMTN
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SNED1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SORCS2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SOX8
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SPRED1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SPRED2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SPRY1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SPRY2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SPRY4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ST3GAL2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	STARD5
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	STIM2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SUN1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SVIL-AS1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	SYTL4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TBX2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCF12
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCF4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TERF2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TGFB1I1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THBS4
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THY1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TMEM204
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TMEM59L
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TNMD
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TNNT3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TRAM2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TRIL
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TRIOBP
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TSHZ2
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TSPAN11
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TSPAN5
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	UBFD1
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	VIT
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ZBTB46
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ZFHX3
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	ZNF436
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	AC006262.5
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ADORA3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	AGK
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ALOX15
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	AP1S2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	AP5Z1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP1A3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP5F1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP5J2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP6V0B
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP6V0D1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP6V1E1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ATP6V1F
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	BHMT2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	C8orf22
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CA14
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CAPN3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CCDC28B
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CCDC51
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CD163
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CHCHD3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CNIH3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	COA1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	COLGALT2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	COPRS
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	COQ10A
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CRYGS
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	CTNS
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	DDIT3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	DENND1A
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	DENND2A
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	DHDDS
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	DLD
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	DOK5
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	EGFL6
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	FAM45A
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	GDF11
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	GNS
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	GPR143
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	GPR162
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	GPR34
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	GSTM5
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	IBSP
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	IFITM10
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	IFRD1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	IL13RA2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	IQSEC2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	KLHL7
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	LAMTOR5
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	LARP4
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	LONP1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	LRRC39
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	LSM10
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	LYVE1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	MALSU1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	MT3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	NECAB2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	NEFH
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	NGLY1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	NMRK2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ORAI1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	OSBP2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	OSTM1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	OTX2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PAX6
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PCLO
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PCP4
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PCSK9
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PDE4DIP
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PDZD11
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PET117
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PFKFB2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PIEZO2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PIK3R3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PQBP1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PQLC2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	PSMC2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RAB29
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RIT1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RITA1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RP11-295K3.1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RRAGC
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RTCA
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	RXRG
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SDCBP
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SDHB
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SIKE1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SLC13A4
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SLC24A5
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SLC25A13
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SLC25A18
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SNAP29
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SNTA1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SOAT1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SQSTM1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	SSX2IP
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	STAC2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	STAG3L4
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TANGO2
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TMEM106C
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TMEM60
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TRAPPC2L
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TRPM3
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TSPAN10
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TTR
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TXNL4A
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TYR
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TYRP1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	UAP1L1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	UROS
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	VSIG4
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	WI2-1896O14.1
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	ZIC1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ABCA6
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ABCA8
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ABL1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ACTG1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ACVRL1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ADAM12
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ADGRA2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	AGAP2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	AKAP6
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ANGPTL2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ANKRD44
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ANTXR2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ARAP3
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ARHGAP17
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	ARHGAP19
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	AVPR1A
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	C1orf198
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CALM1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CBFB
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CCDC9
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CDH19
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CDH24
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CFH
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CHD9
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CHN1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CHRNA1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CHSY1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CLCN7
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CLEC11A
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CLEC14A
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CLMP
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CMTM3
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	COL22A1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	COL4A1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	COL4A2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	COL6A1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	COL6A2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CORO2B
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CPNE2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CPXM2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CRABP1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CRLF1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CSNK1G2
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CSPG4
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CYGB
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	CYTH3
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	DCHS1
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	DENND2A
